MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,HouseAge,GarageAge,YearsSinceRemodel,YearsSinceLastSale
20,0.7842465753424658,42.00000000000001,53227,0.3287671232876712,0.06164383561643835,0.019691780821917807,0.5017123287671232,4,6,0.008561643835616438,0.0779109589041096,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,4,4,4,1116,248,1364,0.514554794520548,1663,0,1663,1,1,0,2,0.3921232876712329,6,2,4,1,3,2,529,224,137,3,71,71.0,31,17
60,0.7842465753424658,70.0,8462,0.3287671232876712,0.7157534246575342,0.0410958904109589,0.2979452054794521,6,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,105.0,0.3339041095890411,0.4392123287671233,4,1,6,814,114,928,0.514554794520548,936,785,1721,0,2,1,3,0.3921232876712329,7,0,0,1,2,2,471,300,87,7,31,31.0,31,18
20,0.7842465753424658,112.0,10859,0.6386986301369864,0.18664383561643835,0.10273972602739725,0.5017123287671232,5,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,4,1,1,0,1097,1097,0.514554794520548,1097,0,1097,0,1,1,3,0.5102739726027398,6,0,0,1,1,2,672,392,64,6,31,30.0,30,16
20,0.7842465753424658,72.0,10665,0.3287671232876712,0.7157534246575342,0.10273972602739725,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,167.0,0.3339041095890411,0.4392123287671233,4,3,6,1013,440,1453,0.514554794520548,1479,0,1479,1,2,0,3,0.3921232876712329,7,0,0,1,2,2,558,144,29,6,22,22.0,22,18
60,0.7842465753424658,68.0,10769,0.3287671232876712,0.7157534246575342,0.10273972602739725,0.2979452054794521,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,3,6,20,846,866,0.514554794520548,866,902,1768,0,2,1,3,0.3921232876712329,7,0,0,1,2,2,578,144,105,4,18,18.0,18,16
60,0.7842465753424658,105.0,13693,0.6386986301369864,0.7157534246575342,0.04965753424657534,0.2979452054794521,9,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,772.0,0.03424657534246575,0.4392123287671233,4,3,1,0,2153,2153,0.514554794520548,2069,574,2643,0,2,1,3,0.07106164383561644,9,1,4,3,3,3,694,414,84,3,19,19.0,19,18
50,0.7842465753424658,50.0,9638,0.6386986301369864,0.7157534246575342,0.015410958904109588,0.1053082191780822,6,7,0.7782534246575342,0.13955479452054795,0.025684931506849314,0,0.0,0.622431506849315,0.4392123287671233,3,1,1,0,804,804,0.514554794520548,1699,748,2447,0,2,0,4,0.3921232876712329,10,1,4,5,1,1,336,272,0,3,106,56.0,35,15
20,0.7842465753424658,73.0,10921,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.5017123287671232,4,5,0.19863013698630136,0.15154109589041095,0.1404109589041096,2,48.0,0.622431506849315,0.4366438356164384,3,1,3,520,440,960,0.2928082191780822,960,0,960,1,1,0,3,0.5102739726027398,6,0,0,1,3,1,432,120,0,5,60,60.0,60,18
60,0.7842465753424658,79.0,12420,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,6,666,278,944,0.514554794520548,944,896,1840,1,2,1,3,0.3921232876712329,6,0,0,1,2,2,622,0,45,6,24,24.0,24,16
20,0.7842465753424658,77.0,9320,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.5017123287671232,4,5,0.7782534246575342,0.0779109589041096,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,1,5,569,381,950,0.036815068493150686,1225,0,1225,1,1,1,3,0.5102739726027398,6,0,0,6,0,0,0,352,0,1,66,45.0,66,15
70,0.7842465753424658,144.0,21384,0.6386986301369864,0.7157534246575342,0.038527397260273974,0.2979452054794521,5,6,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,4,6,1309,15,1324,0.514554794520548,1072,504,1576,2,1,1,3,0.3921232876712329,6,1,3,1,2,2,528,0,312,5,102,102.0,21,16
60,0.7842465753424658,104.0,13518,0.6386986301369864,0.7157534246575342,0.04965753424657534,0.2979452054794521,9,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,4,860.0,0.03424657534246575,0.4392123287671233,5,1,1,0,1926,1926,0.514554794520548,1966,1174,3140,0,3,1,4,0.07106164383561644,11,2,4,3,3,3,820,144,78,7,17,16.0,16,16
20,0.7842465753424658,92.0,11932,0.6386986301369864,0.032534246575342464,0.05650684931506849,0.5017123287671232,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,186.0,0.3339041095890411,0.4392123287671233,4,1,1,0,1580,1580,0.514554794520548,1580,0,1580,0,2,0,3,0.3921232876712329,7,0,0,1,2,3,830,0,24,6,18,17.0,17,17
120,0.7842465753424658,38.0,14963,0.02482876712328767,0.7157534246575342,0.009417808219178082,0.5017123287671232,8,5,0.7782534246575342,0.03339041095890411,0.017123287671232876,0,0.0,0.3339041095890411,0.4392123287671233,4,1,6,786,474,1260,0.514554794520548,1288,0,1288,1,1,1,1,0.07106164383561644,4,2,4,1,3,2,500,120,30,12,29,29.0,29,17
120,0.7842465753424658,50.0,8012,0.6386986301369864,0.7157534246575342,0.0410958904109589,0.5017123287671232,6,5,0.7782534246575342,0.0779109589041096,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,4,1,4,543,261,923,0.2928082191780822,923,0,923,0,2,0,2,0.5102739726027398,5,1,3,1,2,1,264,80,0,5,45,45.0,45,15
160,0.15325342465753425,24.0,2522,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,50.0,0.3339041095890411,0.4392123287671233,4,1,1,0,970,970,0.514554794520548,970,739,1709,0,2,0,3,0.3921232876712329,7,0,0,5,1,2,380,0,40,4,21,21.0,21,19
20,0.7842465753424658,72.0,10152,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,5,5,0.19863013698630136,0.14897260273972604,0.14554794520547945,2,120.0,0.622431506849315,0.4366438356164384,3,1,4,586,462,1048,0.2928082191780822,1048,0,1048,1,1,0,3,0.5102739726027398,6,0,0,1,1,1,286,0,20,6,69,69.0,69,18
20,0.7842465753424658,71.0,9353,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,4,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,1,1,0,864,864,0.1558219178082192,864,0,864,0,1,0,3,0.5102739726027398,5,0,0,1,1,1,280,0,0,7,55,53.0,55,19
20,0.7842465753424658,79.0,9236,0.3287671232876712,0.7157534246575342,0.10273972602739725,0.5017123287671232,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,4,4,6,1200,279,1479,0.514554794520548,1494,0,1494,1,2,0,3,0.3921232876712329,6,0,0,1,2,2,576,168,27,7,28,28.0,28,19
30,0.7842465753424658,60.0,8400,0.6386986301369864,0.7157534246575342,0.015410958904109588,0.5017123287671232,2,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,1,3,290,0,290,0.2928082191780822,438,0,438,0,1,0,1,0.026541095890410957,3,0,0,5,1,1,246,0,0,1,105,95.0,75,16
20,0.7842465753424658,67.0,8877,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.5017123287671232,4,6,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,2,5,690,126,816,0.514554794520548,816,0,816,1,1,0,2,0.5102739726027398,3,1,4,5,1,1,288,0,0,5,87,67.0,67,16
20,0.7842465753424658,60.0,8172,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.5017123287671232,5,7,0.19863013698630136,0.018835616438356163,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,1,3,167,697,864,0.2928082191780822,864,0,864,1,1,0,2,0.5102739726027398,5,0,0,5,1,2,572,0,0,4,70,68.0,35,19
60,0.7842465753424658,92.0,12003,0.6386986301369864,0.18664383561643835,0.026541095890410957,0.2979452054794521,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,84.0,0.3339041095890411,0.4392123287671233,5,1,1,0,774,774,0.514554794520548,774,1194,1968,0,2,1,4,0.07106164383561644,8,1,4,3,3,3,680,0,75,5,16,16.0,15,15
60,0.7842465753424658,69.0,9337,0.3287671232876712,0.7157534246575342,0.10273972602739725,0.2979452054794521,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,4,1,6,648,176,824,0.514554794520548,905,881,1786,1,2,1,3,0.3921232876712329,7,0,0,1,2,2,684,0,162,5,28,28.0,28,18
30,0.15325342465753425,50.0,6000,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.5017123287671232,6,6,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.10102739726027397,3,1,4,397,706,1103,0.1558219178082192,1103,0,1103,0,1,0,2,0.3921232876712329,5,1,4,5,1,2,440,166,120,7,100,49.0,45,19
90,0.7842465753424658,42.0,7711,0.3287671232876712,0.7157534246575342,0.06934931506849315,0.5017123287671232,4,3,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4392123287671233,4,4,6,1440,0,1440,0.2928082191780822,1440,0,1440,2,2,0,4,0.5102739726027398,8,0,0,6,0,0,0,321,0,8,48,43.40000000000009,48,18
20,0.7842465753424658,77.2,11717,0.3287671232876712,0.7157534246575342,0.05136986301369863,0.5017123287671232,6,6,0.19863013698630136,0.15154109589041095,0.1404109589041096,2,571.0,0.622431506849315,0.4366438356164384,3,1,1,0,1442,1442,0.2928082191780822,1442,0,1442,0,2,0,2,0.5102739726027398,6,1,3,1,2,2,615,371,0,2,55,55.0,55,16
20,0.7842465753424658,61.4,15611,0.3287671232876712,0.18664383561643835,0.05136986301369863,0.5017123287671232,5,6,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,4,3,5,767,266,1126,0.2928082191780822,1126,0,1126,0,2,0,3,0.07106164383561644,6,0,0,1,2,2,540,180,0,3,48,48.0,48,17
20,0.7842465753424658,69.0,11302,0.3287671232876712,0.7157534246575342,0.01797945205479452,0.5017123287671232,8,5,0.7782534246575342,0.3501712328767123,0.0008561643835616438,2,238.0,0.3339041095890411,0.4392123287671233,4,4,6,1422,392,1814,0.514554794520548,1826,0,1826,1,2,0,3,0.3921232876712329,7,1,3,1,3,3,758,180,75,8,20,20.0,19,19
20,0.7842465753424658,75.0,11235,0.6386986301369864,0.7157534246575342,0.0547945205479452,0.5017123287671232,4,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,51.00000000000001,0.622431506849315,0.4366438356164384,3,1,3,547,504,1051,0.1558219178082192,1382,0,1382,0,1,1,3,0.5102739726027398,6,1,1,1,1,2,459,0,82,10,62,51.0,46,19
20,0.7842465753424658,100.0,10175,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.5017123287671232,6,5,0.7782534246575342,0.15154109589041095,0.10188356164383562,2,272.0,0.622431506849315,0.4366438356164384,3,1,4,490,935,1425,0.1558219178082192,1425,0,1425,0,2,0,3,0.5102739726027398,7,1,4,1,2,2,576,0,0,7,61,61.0,61,17
60,0.7842465753424658,65.0,9018,0.3287671232876712,0.7157534246575342,0.04794520547945205,0.2979452054794521,7,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,3,1,0,728,728,0.514554794520548,728,728,1456,0,2,1,3,0.3921232876712329,8,1,4,1,3,2,400,100,24,7,18,18.0,18,18
60,0.7842465753424658,174.0,15138,0.3287671232876712,0.7157534246575342,0.028253424657534245,0.2979452054794521,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,505.99999999999994,0.3339041095890411,0.4392123287671233,4,1,6,689,773,1462,0.514554794520548,1490,1304,2794,1,2,1,4,0.07106164383561644,9,1,3,1,3,3,810,0,146,7,30,30.0,29,16
120,0.7842465753424658,65.4,4928,0.3287671232876712,0.7157534246575342,0.0059931506849315065,0.5017123287671232,6,6,0.7782534246575342,0.0779109589041096,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,4,1,2,958,0,958,0.2928082191780822,958,0,958,0,2,0,2,0.5102739726027398,5,0,0,1,2,2,440,0,60,10,49,49.0,49,16
20,0.7842465753424658,91.0,12274,0.3287671232876712,0.032534246575342464,0.05650684931506849,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,256.0,0.3339041095890411,0.4392123287671233,4,1,1,0,1417,1417,0.514554794520548,1428,0,1428,0,2,0,3,0.07106164383561644,6,0,0,1,2,2,554,0,60,7,17,17.0,17,17
45,0.7842465753424658,60.0,9600,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.009417808219178082,5,7,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,1,5,220,625,845,0.2928082191780822,893,0,893,0,1,0,2,0.3921232876712329,4,0,0,5,1,2,576,0,0,5,76,40.0,22,18
120,0.15325342465753425,32.0,4500,0.6386986301369864,0.032534246575342464,0.03595890410958904,0.5017123287671232,6,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,443.0,0.622431506849315,0.4392123287671233,5,1,6,1201,36,1237,0.514554794520548,1337,0,1337,1,2,0,2,0.5102739726027398,5,0,0,1,3,2,405,0,199,3,27,27.0,27,19
50,0.15325342465753425,98.0,8820,0.6386986301369864,0.18664383561643835,0.07962328767123288,0.1053082191780822,5,6,0.19863013698630136,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.10102739726027397,3,1,2,1088,0,1088,0.2928082191780822,1188,561,1869,0,1,0,2,0.5102739726027398,7,0,0,5,1,2,456,48,0,9,135,62.0,29,16
20,0.04366438356164384,62.0,7500,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,1,0,1257,1257,0.514554794520548,1266,0,1266,0,2,0,3,0.3921232876712329,6,1,3,1,1,2,453,38,144,4,20,20.0,20,19
50,0.7842465753424658,55.0,11250,0.6386986301369864,0.7157534246575342,0.019691780821917807,0.1053082191780822,4,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,3,1,0,1104,1104,0.514554794520548,1104,684,1788,1,1,0,5,0.5102739726027398,8,2,3,1,1,1,304,120,0,11,68,68.0,36,16
30,0.15325342465753425,60.0,8520,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.5017123287671232,6,8,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.10102739726027397,3,1,1,0,624,624,0.1558219178082192,720,0,720,0,1,0,2,0.5102739726027398,5,0,0,5,1,2,484,106,0,5,97,20.0,22,15
120,0.7842465753424658,70.6,3196,0.6386986301369864,0.7157534246575342,0.012842465753424657,0.5017123287671232,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,40.0,0.3339041095890411,0.4392123287671233,4,4,1,0,1273,1273,0.514554794520548,1456,0,1456,0,2,0,2,0.3921232876712329,7,1,3,1,3,2,400,143,20,5,22,22.0,22,19
20,0.7842465753424658,68.0,8814,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,180.0,0.3339041095890411,0.4392123287671233,4,1,6,1334,270,1604,0.514554794520548,1604,0,1604,1,2,1,3,0.3921232876712329,8,1,4,1,2,2,660,123,110,3,19,19.0,19,16
190,0.7842465753424658,90.0,15750,0.6386986301369864,0.18664383561643835,0.03767123287671233,0.5017123287671232,5,5,0.19863013698630136,0.14897260273972604,0.14554794520547945,2,56.0,0.622431506849315,0.4366438356164384,3,2,4,841,324,1165,0.2928082191780822,1336,0,1336,1,1,0,2,0.5102739726027398,5,2,4,1,1,1,375,0,0,6,72,72.0,72,19
160,0.04366438356164384,68.60000000000001,5105,0.02482876712328767,0.032534246575342464,0.05650684931506849,0.2979452054794521,7,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.3339041095890411,0.4392123287671233,4,1,6,239,312,551,0.514554794520548,551,551,1102,0,2,1,2,0.3921232876712329,4,0,0,5,1,2,480,0,60,3,21,21.0,21,18
50,0.15325342465753425,50.0,6000,0.6386986301369864,0.7157534246575342,0.038527397260273974,0.1053082191780822,4,6,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.10102739726027397,3,1,4,672,0,672,0.2928082191780822,757,567,1324,0,1,0,3,0.5102739726027398,6,0,0,5,1,1,240,0,0,7,89,89.0,75,16
90,0.7842465753424658,64.8,18890,0.3287671232876712,0.7157534246575342,0.0547945205479452,0.1053082191780822,5,5,0.0017123287671232876,0.0779109589041096,0.10188356164383562,0,0.9999999999999858,0.622431506849315,0.4366438356164384,4,1,6,498,652,1361,0.514554794520548,1361,1259,2620,0,2,2,4,0.5102739726027398,12,1,3,3,2,2,600,155,24,8,48,48.0,48,18
20,0.7842465753424658,60.0,6600,0.6386986301369864,0.7157534246575342,0.03595890410958904,0.5017123287671232,5,9,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4366438356164384,3,1,5,641,175,816,0.514554794520548,816,0,816,0,1,0,3,0.3921232876712329,5,1,5,1,1,1,264,0,0,10,43,43.0,17,17
80,0.7842465753424658,73.0,9735,0.6386986301369864,0.7157534246575342,0.026541095890410957,0.04708904109589041,5,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,4,1,1,0,384,384,0.1558219178082192,754,640,1394,0,2,1,3,0.3921232876712329,7,0,0,3,3,2,400,100,0,5,19,18.0,18,17
50,0.15325342465753425,51.0,6120,0.6386986301369864,0.7157534246575342,0.038527397260273974,0.1053082191780822,4,7,0.7782534246575342,0.014554794520547944,0.015410958904109588,0,0.0,0.622431506849315,0.10102739726027397,3,1,1,0,884,884,0.514554794520548,989,584,1573,0,1,0,3,0.3921232876712329,6,0,0,5,1,1,240,0,0,7,90,90.0,30,16
160,0.15325342465753425,21.0,1680,0.6386986301369864,0.7157534246575342,0.011986301369863013,0.2979452054794521,6,7,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,281.0,0.622431506849315,0.4366438356164384,3,1,4,317,355,672,0.1558219178082192,672,546,1218,0,1,1,3,0.5102739726027398,7,0,0,5,1,1,264,0,28,5,53,53.0,53,19
20,0.7842465753424658,77.2,12968,0.02482876712328767,0.7157534246575342,0.0547945205479452,0.5017123287671232,5,6,0.19863013698630136,0.15154109589041095,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,1,5,737,175,912,0.2928082191780822,912,0,912,1,1,0,2,0.5102739726027398,4,0,0,5,1,1,352,140,0,9,63,63.0,63,17
60,0.04366438356164384,75.0,9375,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,1,0,912,912,0.514554794520548,912,1182,2094,0,2,1,4,0.3921232876712329,8,1,4,3,3,2,615,182,182,11,22,22.0,21,16
20,0.7842465753424658,72.0,9000,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,6,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,2,74.0,0.622431506849315,0.4366438356164384,4,1,2,616,580,1196,0.1558219178082192,1196,0,1196,1,1,0,2,0.5102739726027398,6,1,4,1,2,1,297,0,44,5,69,69.0,69,17
20,0.7842465753424658,67.0,10656,0.3287671232876712,0.7157534246575342,0.026541095890410957,0.5017123287671232,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,274.0,0.3339041095890411,0.4392123287671233,4,3,1,0,1638,1638,0.514554794520548,1646,0,1646,0,2,0,3,0.3921232876712329,6,1,4,1,2,3,870,192,80,11,19,18.0,18,18
20,0.7842465753424658,85.0,10452,0.3287671232876712,0.7157534246575342,0.06934931506849315,0.5017123287671232,6,5,0.19863013698630136,0.13955479452054795,0.13356164383561644,4,216.0,0.622431506849315,0.4366438356164384,3,2,3,500,594,1094,0.514554794520548,1094,0,1094,0,1,0,3,0.5102739726027398,5,2,4,1,2,2,495,0,0,6,72,72.0,72,17
20,0.7842465753424658,88.0,13125,0.6386986301369864,0.18664383561643835,0.0547945205479452,0.5017123287671232,5,4,0.7782534246575342,0.13955479452054795,0.13356164383561644,1,67.0,0.622431506849315,0.4366438356164384,3,1,3,168,284,1134,0.514554794520548,1803,0,1803,1,2,0,3,0.5102739726027398,8,1,3,1,2,2,484,0,0,1,68,68.0,25,19
50,0.15325342465753425,63.0,11426,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.1053082191780822,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,4,1,1,0,1362,1362,0.514554794520548,1362,720,2082,0,2,1,3,0.3921232876712329,6,0,0,5,1,2,484,280,238,6,22,22.0,22,17
85,0.7842465753424658,54.0,7244,0.6386986301369864,0.7157534246575342,0.03595890410958904,0.02482876712328767,5,7,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4366438356164384,4,3,5,619,149,768,0.514554794520548,768,0,768,1,1,0,2,0.5102739726027398,5,0,0,5,1,2,624,104,0,4,55,38.0,55,18
20,0.7842465753424658,75.0,9986,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.5017123287671232,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,428.0,0.3339041095890411,0.4392123287671233,5,3,1,0,1795,1795,0.514554794520548,1795,0,1795,0,2,0,2,0.3921232876712329,7,1,4,1,2,3,895,0,49,2,19,18.0,18,18
20,0.7842465753424658,71.4,9248,0.3287671232876712,0.7157534246575342,0.04794520547945205,0.5017123287671232,6,6,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,106.0,0.622431506849315,0.4392123287671233,4,1,6,560,598,1158,0.1558219178082192,1167,0,1167,1,2,0,3,0.3921232876712329,6,0,0,1,2,2,400,120,26,7,33,33.0,33,16
20,0.7842465753424658,80.0,10400,0.6386986301369864,0.7157534246575342,0.05136986301369863,0.5017123287671232,7,6,0.19863013698630136,0.0779109589041096,0.10188356164383562,2,288.0,0.622431506849315,0.4392123287671233,3,1,1,0,1304,1304,0.1558219178082192,1682,0,1682,0,2,0,3,0.5102739726027398,7,1,4,1,1,2,530,98,0,5,55,55.0,55,17
20,0.7842465753424658,107.0,13891,0.6386986301369864,0.7157534246575342,0.04965753424657534,0.5017123287671232,10,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,280.2,0.03424657534246575,0.4392123287671233,5,4,6,1386,690,2076,0.514554794520548,2076,0,2076,1,2,1,2,0.07106164383561644,7,1,4,1,3,3,850,216,229,9,19,19.0,19,19
60,0.7842465753424658,85.0,14191,0.6386986301369864,0.7157534246575342,0.026541095890410957,0.2979452054794521,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,1,0,967,967,0.514554794520548,993,915,1908,0,2,1,4,0.3921232876712329,9,0,0,1,3,2,431,135,0,4,23,23.0,23,15
20,0.15325342465753425,50.0,6000,0.6386986301369864,0.18664383561643835,0.07962328767123288,0.5017123287671232,4,7,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,1,1,0,901,901,0.514554794520548,901,0,901,0,1,0,2,0.5102739726027398,4,0,0,5,1,1,281,0,0,8,71,71.0,25,17
85,0.7842465753424658,50.2,7540,0.3287671232876712,0.06164383561643835,0.03595890410958904,0.02482876712328767,6,6,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4366438356164384,4,3,6,773,115,888,0.514554794520548,912,0,912,1,1,0,2,0.5102739726027398,5,1,3,1,2,2,470,0,0,6,47,47.0,47,18
70,0.7842465753424658,75.0,13125,0.6386986301369864,0.7157534246575342,0.03767123287671233,0.2979452054794521,7,6,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,1,4,410,390,800,0.2928082191780822,960,780,1740,0,1,1,3,0.5102739726027398,6,2,4,1,1,1,240,0,0,7,85,85.0,41,18
60,0.7842465753424658,85.0,11924,0.3287671232876712,0.7157534246575342,0.04965753424657534,0.2979452054794521,9,5,0.19863013698630136,0.018835616438356163,0.025684931506849314,4,286.0,0.03424657534246575,0.4392123287671233,5,1,6,998,177,1175,0.514554794520548,1182,1142,2324,1,3,0,4,0.07106164383561644,11,2,4,3,3,3,736,147,21,7,20,20.0,19,19
80,0.7842465753424658,59.0,9587,0.3287671232876712,0.7157534246575342,0.04794520547945205,0.04708904109589041,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,182.0,0.3339041095890411,0.4392123287671233,4,4,6,655,201,856,0.514554794520548,1166,0,1166,1,2,0,2,0.3921232876712329,5,0,0,1,3,2,400,212,0,7,20,20.0,20,17
60,0.7842465753424658,95.0,11787,0.3287671232876712,0.7157534246575342,0.028253424657534245,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,594.0,0.3339041095890411,0.4392123287671233,4,1,6,719,660,1379,0.514554794520548,1383,1015,2398,1,2,1,3,0.3921232876712329,8,1,3,1,3,3,834,239,60,8,29,29.0,28,18
180,0.15325342465753425,35.0,3675,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.04708904109589041,5,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,80.0,0.622431506849315,0.4392123287671233,4,4,6,547,0,547,0.1558219178082192,1072,0,1072,1,1,0,2,0.5102739726027398,5,0,0,2,3,2,525,0,28,5,20,20.0,20,19
50,0.7842465753424658,54.0,6342,0.6386986301369864,0.7157534246575342,0.0547945205479452,0.1053082191780822,5,8,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4366438356164384,3,1,1,0,780,780,0.1558219178082192,780,240,1020,0,1,0,2,0.5102739726027398,6,0,0,6,0,0,0,0,0,5,150,78.59999999999991,29,15
30,0.15325342465753425,40.0,3880,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.5017123287671232,5,9,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4366438356164384,3,1,5,329,357,686,0.1558219178082192,866,0,866,0,1,0,2,0.3921232876712329,4,0,0,6,0,0,0,58,42,8,80,74.79999999999995,28,18
120,0.7842465753424658,61.0,7577,0.3287671232876712,0.18664383561643835,0.04965753424657534,0.5017123287671232,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,256.0,0.3339041095890411,0.4392123287671233,4,3,5,20,1342,1362,0.514554794520548,1362,0,1362,0,2,0,2,0.3921232876712329,6,1,4,1,2,2,460,192,28,6,20,20.0,19,18
